CustomerID,Recency,Tenure,Frequency,Monetary,AvgBasket,DistinctProducts,DistinctCountries,Churned
13676,448,528,2,243.9,18.76153846153846,13,1,1
13677,314,429,2,551.24,5.200377358490566,98,1,1
13678,61,61,1,232.6,14.5375,16,1,1
13679,403,644,3,281.26,5.6251999999999995,44,1,1
13680,247,644,10,10092.14,19.333601532567048,280,1,0
13681,64,64,1,203.46,15.650769230769232,13,1,0
13682,96,96,1,59.5,19.833333333333332,3,1,1
13683,367,367,1,258.6,25.860000000000003,10,1,1
13684,195,530,4,594.88,5.508148148148148,81,1,1
13686,92,310,3,409.04,12.030588235294118,27,1,1
13687,347,347,1,3485.4,77.45333333333333,45,1,1
13688,544,544,1,375.5,75.1,5,1,1
13689,354,354,1,349.5,116.5,3,1,0
13691,305,305,1,212.78,3.9403703703703705,54,1,1
13692,123,329,4,2497.66,33.30213333333333,69,1,0
13693,283,642,9,2011.82,18.97943396226415,78,1,1
13694,16,644,132,175197.51,125.49964899713467,845,1,0
13695,7,487,13,2033.67,29.05242857142857,36,1,0
13696,331,575,3,2020.4,84.18333333333334,24,1,1
13698,506,591,2,451.73,11.887631578947369,31,1,1
13699,64,459,2,764.15,20.6527027027027,33,1,1
13700,2,580,11,1983.11,8.932927927927928,162,1,0
13701,356,356,1,161.0,17.88888888888889,9,1,1
13702,355,355,1,135.18,27.036,5,1,1
13703,227,324,2,425.56,11.501621621621622,36,1,1
13705,54,533,6,1528.01,22.806119402985075,51,1,0
13706,212,536,2,631.17,16.609736842105264,38,1,1
13707,176,446,5,3365.86,21.715225806451613,142,1,1
13708,180,180,1,285.33,5.823061224489796,49,1,1
13709,11,607,10,4182.51,17.427125,184,1,0
13710,333,521,2,329.04,47.00571428571429,7,1,0
13711,128,633,9,1792.26,19.48108695652174,80,1,1
13712,156,520,2,766.42,23.224848484848483,32,1,1
13713,317,492,3,740.76,9.2595,70,1,1
13714,374,374,1,161.35,5.378333333333333,30,1,1
13715,190,547,17,8153.04,15.92390625,277,1,1
13716,178,178,1,138.28,6.584761904761905,21,1,1
13717,38,395,6,1274.28,13.701935483870967,82,1,0
13718,155,205,2,306.55,25.545833333333334,9,1,1
13719,114,480,8,2080.14,10.000673076923077,159,1,0
13720,26,164,4,799.9,18.60232558139535,42,1,1
13721,304,304,1,217.39999999999998,15.528571428571427,14,1,0
13722,41,555,10,5635.41,29.816984126984128,137,1,1
13723,126,520,6,1194.08,20.58758620689655,51,1,1
13724,546,546,1,213.01,5.071666666666666,39,1,1
13725,78,218,7,1865.7,19.638947368421054,86,1,0
13726,10,10,1,292.68,12.725217391304348,23,1,0
13727,521,639,6,740.6700000000001,11.756666666666668,55,1,0
13728,16,639,15,2636.05,17.45728476821192,68,1,0
13729,345,593,3,724.73,18.582820512820515,36,1,1
13730,45,71,2,752.6,17.50232558139535,38,1,1
13731,128,156,2,610.59,16.068157894736842,36,1,1
13733,320,644,2,487.03000000000003,16.794137931034484,28,1,1
13734,418,512,4,6695.6900000000005,247.98851851851853,24,1,1
13735,85,635,11,8288.92,14.961949458483755,318,1,0
13736,169,643,6,2380.2,5.409545454545454,255,1,0
13737,109,109,1,339.59999999999997,11.319999999999999,29,1,1
13738,305,305,1,434.78000000000003,4.885168539325843,88,1,1
13739,437,437,1,75.3,25.099999999999998,3,1,0
13740,150,647,5,1582.77,16.837978723404255,83,1,1
13741,93,126,2,363.13,18.1565,20,1,0
13742,71,229,10,2632.57,10.203759689922482,163,1,0
13743,17,168,5,912.1199999999999,30.403999999999996,8,1,0
13744,4,201,2,1080.52,17.15111111111111,54,1,1
13745,71,455,2,777.36,13.881428571428572,46,1,1
13746,323,323,1,176.69,19.63222222222222,9,1,1
13747,283,334,2,169.79999999999998,33.959999999999994,4,1,1
13748,5,647,9,2064.35,35.592241379310344,40,1,1
13750,49,526,10,3271.55,46.736428571428576,47,1,0
13751,197,197,1,296.25,32.916666666666664,9,1,1
13752,33,437,7,1579.8300000000002,16.806702127659577,75,1,1
13753,197,646,4,2094.57,26.182125000000003,64,1,1
13754,61,346,3,447.05,21.288095238095238,16,1,1
13756,2,633,17,6438.76,22.05054794520548,134,1,0
13757,584,584,1,195.55,24.44375,8,1,1
13758,110,648,13,7859.1,29.882509505703425,199,1,0
13760,165,502,4,1211.94,13.466000000000001,80,1,0
13761,89,566,5,1373.23,16.347976190476192,82,1,0
13762,128,608,5,2472.48,70.64228571428572,23,1,1
13763,326,344,2,3502.48,100.07085714285715,35,1,0
13764,53,551,5,2343.4900000000002,7.811633333333334,240,1,0
13765,562,562,1,352.821,20.754176470588238,17,1,1
13766,404,404,1,190.35,11.197058823529412,16,1,1
13767,18,648,64,26359.58,38.93586410635155,113,1,0
13768,636,640,2,875.97,26.544545454545457,30,1,1
13769,1,633,18,4858.2300000000005,20.15863070539419,111,1,0
13770,331,639,4,785.37,16.361875,48,1,1
13771,108,562,7,4559.22,27.300718562874252,135,1,0
13772,6,563,7,2660.36,5.331382765531062,356,1,0
13773,306,569,2,301.54,15.870526315789474,19,1,1
13775,500,500,1,1049.66,16.661269841269842,63,1,1
13776,337,337,2,623.98,311.99,1,1,1
13777,38,647,52,36021.340000000004,129.57316546762593,44,1,0
13778,12,474,4,1124.49,25.55659090909091,33,1,1
13779,425,425,1,161.13,5.967777777777777,27,1,1
13780,80,316,2,488.34000000000003,9.7668,43,1,0
13781,160,630,3,778.83,13.663684210526316,56,1,1
13782,34,642,10,1362.01,7.362216216216217,151,1,0
13783,397,582,4,1456.2,145.62,4,1,1
13784,4,360,12,2571.59,65.93820512820513,13,1,0
13785,338,369,4,542.49,18.083000000000002,26,1,1
13786,276,645,6,3127.99,26.965431034482755,80,1,1
13787,273,604,5,1019.86,16.449354838709677,56,1,0
13788,414,414,1,3.75,3.75,1,1,1
13789,297,297,1,239.45999999999998,13.303333333333333,18,1,1
13791,37,77,2,1516.0,137.8181818181818,7,1,1
13792,196,332,2,263.0,18.785714285714285,14,1,0
13793,556,556,1,96.0,13.714285714285714,7,1,1
13794,456,456,1,126.03,14.003333333333334,9,1,1
13795,297,547,4,836.3,28.837931034482757,23,1,1
13796,408,408,1,289.7,13.168181818181818,22,1,1
13797,346,557,3,1179.45,15.121153846153847,71,1,1
13798,2,640,95,67436.16,106.87188589540412,154,1,0
13799,26,553,9,2803.57,26.448773584905663,64,1,1
13800,219,646,3,1679.56,23.00767123287671,73,1,1
13802,48,571,19,26259.11,58.61408482142857,212,1,1
13803,164,528,3,1338.91,17.16551282051282,73,1,1
13804,6,346,6,2098.7400000000002,17.636470588235294,107,1,0
13805,38,38,1,500.24,83.37333333333333,6,1,0
13807,276,645,3,422.2,16.887999999999998,24,1,1
13808,3,6,2,723.1,20.66,33,1,0
13809,214,370,3,679.7,27.188000000000002,23,1,1
13811,93,148,3,814.5,62.65384615384615,7,1,1
13812,14,14,1,278.74,13.937000000000001,20,1,0
13813,44,643,5,1783.75,19.60164835164835,55,1,0
13814,1,436,3,2257.32,28.573670886075952,56,1,1
13815,81,575,6,6426.13,20.335854430379747,188,1,0
13817,261,261,1,128.7,14.299999999999999,9,1,0
13818,339,339,1,61.28,12.256,5,1,1
13819,211,647,6,2642.35,26.161881188118812,47,1,1
13820,327,590,3,652.75,7.334269662921348,68,1,1
13821,54,613,6,1379.08,6.760196078431372,158,1,1
13823,1,633,6,3096.21,20.77993288590604,101,1,0
13824,45,546,11,3045.66,33.840666666666664,52,1,0
13825,531,639,2,255.59,6.38975,38,1,1
13826,85,85,1,189.5,18.95,10,1,1
13827,43,52,2,300.76,4.930491803278688,59,1,0
13829,330,330,1,102.0,102.0,1,1,1
13830,491,491,1,156.85000000000002,14.259090909090911,11,1,1
13831,48,638,16,5837.94,33.941511627906976,121,1,0
13832,331,331,1,557.6899999999999,10.72480769230769,51,1,0
13833,68,313,2,700.41,15.91840909090909,43,1,1
13834,486,578,2,324.19,20.261875,15,1,1
13835,64,555,5,798.04,15.960799999999999,41,1,0
13836,308,323,2,620.37,20.011935483870968,29,1,1
13837,121,227,2,266.59000000000003,14.810555555555558,17,1,1
13838,27,489,9,1482.79,4.21247159090909,291,1,0
13839,395,395,1,139.95000000000002,19.992857142857144,7,1,1
13840,325,325,1,651.4,16.285,40,1,1
13841,162,162,1,85.0,85.0,1,1,1
13842,65,570,16,4098.99,15.704942528735632,166,1,0
13843,290,290,1,319.75,17.76388888888889,18,1,1
13846,151,309,3,1106.66,16.038550724637684,69,1,0
13847,629,629,1,310.72,16.353684210526318,19,1,1
13848,1,639,8,1609.56,160.956,3,1,1
13849,80,534,4,2524.93,16.082356687898088,139,1,0
13850,38,38,1,1595.48,17.155698924731183,93,1,1
13851,5,589,8,4606.46,32.903285714285715,111,1,1
13852,520,520,1,187.35000000000002,17.031818181818185,11,1,1
13854,1,610,34,10304.199999999999,65.63184713375796,57,1,0
13855,410,640,4,1310.3400000000001,17.949863013698632,64,1,1
13856,78,528,11,1142.03,21.148703703703703,33,1,1
13857,302,480,6,1001.01,7.820390625,99,1,1
13859,235,438,2,515.86,14.329444444444444,34,1,1
13861,338,440,2,273.26,13.012380952380951,21,1,1
13862,17,298,7,2128.03,16.244503816793895,97,1,0
13863,157,502,4,1239.55,17.707857142857144,59,1,1
13864,296,296,1,662.4000000000001,662.4000000000001,1,1,1
13865,46,199,3,383.34000000000003,16.66695652173913,23,1,0
13867,127,127,1,138.85,17.35625,8,1,0
13869,32,600,10,7996.87,9.542804295942721,502,1,1
13870,11,579,12,5120.61,23.92808411214953,152,1,0
13871,1,628,13,6095.24,19.598842443729904,148,1,0
13872,436,635,3,919.57,16.13280701754386,51,1,1
13873,29,556,8,1038.92,17.315333333333335,55,1,1
13874,267,582,7,2049.15,29.697826086956525,46,1,1
13875,43,632,13,4452.38,18.02582995951417,147,1,0
13877,379,599,2,332.44,16.622,20,1,0
13878,457,513,3,1145.33,17.0944776119403,59,1,0
13879,555,555,1,395.5,15.82,25,1,1
13880,54,471,12,2754.85,18.868835616438357,101,1,0
13881,5,554,34,37418.26,93.54565000000001,177,1,0
13883,128,640,14,5628.32,21.001194029850744,190,1,0
13884,186,379,8,1233.68,9.275789473684211,87,1,0
13885,98,110,2,506.8,18.1,28,1,1
13887,113,113,1,349.55,18.397368421052633,19,1,1
13888,29,485,7,2001.59,11.705204678362573,124,1,1
13889,2,595,6,1991.23,23.990722891566264,57,1,1
13890,16,642,6,1544.68,16.609462365591398,59,1,0
13891,287,491,3,859.21,8.678888888888888,97,1,1
13892,156,485,3,605.68,50.47333333333333,11,1,0
13893,207,207,1,821.1,39.1,21,1,1
13894,219,219,1,160.85,16.085,10,1,0
13895,52,645,4,2352.75,20.82079646017699,100,1,0
13896,535,535,1,388.55,18.502380952380953,21,1,1
13897,347,586,2,849.56,20.227619047619047,42,1,0
13898,235,320,2,686.4,14.921739130434782,43,1,1
13899,184,184,1,298.5,19.9,15,1,0
13900,92,533,6,1610.59,16.95357894736842,80,1,1
13901,17,613,14,5461.42,18.51328813559322,265,1,0
13902,541,634,5,6798.679999999999,107.91555555555554,58,1,1
13903,309,309,1,165.45000000000002,16.545,10,1,1
13904,204,204,1,201.12,11.830588235294117,17,1,0
13905,642,642,1,312.65,26.054166666666664,12,1,1
13906,318,318,1,42.0,42.0,1,1,1
13907,601,601,1,136.8,34.2,4,1,1
13908,36,186,3,1461.61,19.231710526315787,65,1,0
13909,332,430,2,282.85,7.44342105263158,35,1,1
13911,53,557,19,4091.71,17.48594017094017,178,1,0
13912,333,333,1,124.95,17.85,7,1,1
13913,416,416,1,42.22,14.073333333333332,3,1,1
13915,303,303,1,70.80000000000001,35.400000000000006,2,1,1
13916,373,585,4,1275.81,17.240675675675675,72,1,1
13917,101,101,1,65.38,13.075999999999999,5,1,0
13918,162,162,1,198.2,24.775,8,1,0
13919,31,450,3,1189.02,18.292615384615384,59,1,0
13920,341,471,4,1774.68,20.635813953488373,81,1,1
13921,311,631,4,730.7,16.606818181818184,36,1,1
13922,261,376,3,865.2,28.84,30,1,1
13925,2,44,4,678.25,16.54268292682927,28,1,1
13927,346,346,1,359.27,17.9635,20,1,0
13928,16,42,2,225.45000000000002,17.342307692307692,13,1,0
13929,78,604,11,3494.1,61.3,38,1,1
13930,46,46,1,210.0,21.0,10,1,0
13931,5,646,11,5257.38,19.399926199261994,205,1,1
13932,204,204,1,307.4,19.2125,16,1,1
13933,18,57,2,608.7900000000001,26.469130434782613,23,1,1
13934,173,173,1,922.1,29.74516129032258,31,1,1
13935,506,561,3,6116.92,76.4615,67,1,1
13936,89,323,3,939.66,15.9264406779661,56,1,1
13937,78,312,2,880.13,16.298703703703705,54,1,1
13939,18,522,6,1382.62,13.965858585858586,81,1,0
13940,26,53,2,391.06,14.483703703703704,25,1,0
13941,81,632,13,7745.4800000000005,100.59064935064936,38,1,0
13942,444,444,1,184.32,184.32,1,1,1
13943,487,487,1,246.54,16.436,15,1,1
13944,562,562,1,200.43,5.726571428571429,35,1,1
13945,304,389,2,854.15,16.748039215686273,49,1,1
13946,111,645,5,1788.63,33.12277777777778,48,1,0
13948,270,645,4,548.76,22.865,23,1,1
13949,4,4,1,537.9,14.155263157894737,38,1,0
13950,156,156,1,179.30999999999997,25.615714285714283,7,1,0
13951,85,203,3,674.45,17.293589743589745,38,1,1
13952,127,633,14,12823.521,31.35335207823961,238,1,1
13953,25,637,10,5419.36,318.78588235294114,8,1,0
13955,63,284,3,544.0699999999999,6.400823529411764,82,1,1
13956,47,180,3,676.07,6.2599074074074075,95,1,0
13957,327,568,3,458.25,16.97222222222222,21,1,1
13958,289,643,8,4709.2300000000005,20.745506607929517,172,1,1
13959,190,420,5,808.17,8.00168316831683,75,1,0
13961,301,301,1,538.4,28.336842105263155,19,1,1
13962,155,345,2,310.85,16.360526315789475,19,1,0
13963,217,506,17,2860.57,17.33678787878788,129,1,1
13964,296,340,2,438.9,18.287499999999998,22,1,1
13965,386,612,3,996.61,41.525416666666665,23,1,1
13966,344,344,1,384.26,18.298095238095236,21,1,1
13967,55,305,2,166.3,27.71666666666667,4,1,1
13968,332,332,1,123.66,15.4575,8,1,1
13969,16,533,28,7832.52,9.90204804045512,374,1,0
13970,295,347,2,846.55,65.11923076923077,10,1,1
13971,15,592,12,3895.21,18.20191588785047,165,1,0
13972,111,111,1,145.9,16.211111111111112,9,1,0
13973,196,196,1,264.7,24.063636363636363,11,1,1
13974,491,491,1,264.13,17.608666666666668,15,1,0
13975,37,584,10,4261.83,6.918555194805195,377,1,0
13976,116,577,4,1192.36,21.292142857142856,49,1,1
13977,320,320,1,519.8100000000001,39.98538461538462,13,1,1
13979,302,646,6,2510.06,7.404306784660767,309,1,0
13980,348,565,4,568.68,10.936153846153845,47,1,0
13981,325,325,1,331.14,15.05181818181818,22,1,1
13982,72,597,8,3312.62,17.714545454545455,98,1,0
13983,96,639,17,5831.52,19.835102040816327,216,1,0
13984,35,642,11,1792.6200000000001,21.340714285714288,50,1,0
13985,16,577,14,5733.77,19.97829268292683,103,1,0
13987,289,310,2,682.54,14.837826086956522,46,1,1
13988,72,535,5,2533.34,14.643583815028903,141,1,0
13989,148,473,4,1656.65,24.3625,53,1,0
13990,122,122,1,311.3,19.45625,16,1,1
13991,52,52,1,126.35,18.05,7,1,0
13992,289,372,2,142.7,23.78333333333333,5,1,0
13993,10,646,16,5556.76,23.848755364806866,108,1,0
13994,15,57,2,419.56,19.97904761904762,18,1,0
13995,25,631,12,3380.2200000000003,17.071818181818184,134,1,0
13996,295,308,2,895.76,27.144242424242425,29,1,1
13997,428,459,3,376.46,8.55590909090909,36,1,1
13998,356,485,3,566.7,18.280645161290323,30,1,1
13999,5,644,26,8469.42,20.556844660194177,168,1,0
14000,120,647,5,2046.3400000000001,41.76204081632653,28,1,1
14001,142,403,8,3494.91,39.71488636363636,48,1,0
14002,43,65,2,529.73,11.270851063829788,47,1,1
14003,642,642,1,209.41,13.088125,16,1,1
14004,7,345,9,4879.07,26.37335135135135,97,1,0
14005,43,125,3,696.56,18.330526315789474,29,1,0
14006,25,562,7,2196.67,28.528181818181817,55,1,1
14007,422,422,1,79.48,15.896,5,1,1
14008,341,341,1,509.04,15.9075,32,1,1
14009,107,372,3,1099.91,14.863648648648649,71,1,1
14010,474,475,2,445.15,18.547916666666666,20,1,1
14011,389,516,2,457.82,14.306875,32,1,1
14012,187,187,1,328.8,29.89090909090909,11,1,1
14013,19,533,5,1084.57,15.949558823529411,56,1,1
14014,285,486,2,1443.03,39.00081081081081,37,1,0
14016,71,609,11,11403.41,25.45404017857143,354,1,1
14017,480,480,1,229.75,16.410714285714285,14,1,1
14018,554,554,1,367.15000000000003,28.242307692307694,13,1,1
14019,7,47,2,800.53,19.060238095238095,28,1,0
14020,385,438,2,606.21,18.37,29,1,0
14021,64,502,7,1716.58,19.07311111111111,84,1,1
14022,134,396,2,792.15,16.854255319148937,45,1,1
14023,159,159,1,273.14,17.07125,16,1,0
14024,31,300,3,645.74,18.99235294117647,33,1,1
14025,374,493,8,4057.9,40.98888888888889,60,1,1
14026,380,534,2,713.11,14.2622,43,1,1
14028,459,460,3,7516.799999999999,835.1999999999999,3,1,1
14029,53,53,1,165.20000000000002,27.533333333333335,6,1,0
14030,30,638,18,6820.46,9.142707774798927,541,1,0
14031,35,645,38,31359.68,46.52771513353116,262,1,0
14032,78,635,11,3416.19,18.667704918032786,70,1,0
14033,464,464,1,109.44,109.44,1,1,1
14034,66,66,2,473.90999999999997,18.9564,23,1,0
14035,16,522,7,2203.99,20.99038095238095,48,1,0
14036,194,194,1,626.65,16.49078947368421,38,1,1
14037,85,642,6,836.95,7.341666666666667,96,1,1
14038,53,583,4,2595.92,19.372537313432836,88,1,0
14039,485,485,1,115.08000000000001,28.770000000000003,4,1,0
14040,3,648,33,11697.95,16.090715268225587,318,1,0
14041,175,175,1,141.41,6.733809523809524,21,1,1
14042,634,634,1,431.98,20.570476190476192,21,1,1
14043,400,638,2,302.6,7.380487804878049,37,1,1
14044,12,593,9,2966.9900000000002,3.6994887780548633,520,1,0
14045,18,610,16,10976.55,296.6635135135135,16,1,1
14046,193,193,1,154.99,11.070714285714287,14,1,1
14047,109,586,12,3295.42,23.87985507246377,88,1,0
14048,214,291,3,748.69,5.309858156028369,126,1,1
14049,68,526,12,10689.42,12.487640186915888,471,1,0
14050,15,15,1,485.98,13.134594594594596,37,1,0
14051,1,646,30,15432.43,65.11573839662448,75,1,0
14052,300,300,1,241.3,3.7123076923076925,65,1,0
14053,33,396,4,572.3,63.58888888888888,3,1,1
14055,15,632,3,1520.96,46.08969696969697,33,1,1
14056,16,193,17,5333.97,7.286844262295082,274,1,0
14057,10,645,18,6940.68,17.308428927680797,222,1,0
14058,372,440,2,469.19,19.549583333333334,23,1,1
14059,176,176,1,183.6,22.95,8,1,1
14060,17,548,25,6860.6,35.18256410256411,86,1,0
14061,416,647,3,917.4300000000001,48.28578947368421,17,1,1
14062,1,638,22,23878.87,73.47344615384615,138,1,0
14063,347,640,9,22710.2,567.755,30,1,1
14064,22,596,14,2919.25,13.515046296296296,116,1,0
14065,298,341,3,891.02,18.18408163265306,42,1,1
14066,176,176,1,152.55,21.792857142857144,7,1,1
14067,6,6,1,224.67,8.986799999999999,25,1,0
14068,229,587,4,1516.72,14.043703703703704,93,1,1
14069,424,471,2,225.81,5.507560975609756,37,1,1
14070,594,594,1,321.6,7.843902439024391,40,1,1
14071,169,174,2,356.81,12.303793103448276,22,1,0
14072,576,576,1,390.85,20.571052631578947,19,1,1
14074,532,532,1,219.39999999999998,36.56666666666666,6,1,1
14075,170,450,4,1100.53,19.65232142857143,48,1,0
14076,38,38,1,118.67,2.6970454545454547,43,1,1
14077,91,304,4,426.06,8.87625,41,1,0
14078,11,530,9,1553.47,10.49641891891892,107,1,1
14079,34,591,2,618.73,47.59461538461539,13,1,1
14080,322,646,4,1070.08,13.545316455696202,70,1,0
14081,211,638,10,4867.57,5.767263033175355,465,1,1
14082,274,302,2,413.36,6.359384615384616,48,1,1
14083,35,631,9,612.68,5.779999999999999,99,1,0
14084,421,421,1,150.5,21.5,7,1,1
14085,50,640,27,8520.32,9.054537725823591,443,1,0
14086,372,372,1,39.95,39.95,1,1,1
14087,314,644,2,638.0,4.4,126,1,0
14088,38,330,10,39052.88,100.65175257731958,297,1,0
14090,234,234,1,76.32000000000001,76.32000000000001,1,1,1
14091,563,607,2,9398.64,722.9723076923076,13,1,1
14092,9,632,20,5897.96,18.664430379746836,152,1,0
14094,349,349,1,311.77,7.250465116279069,41,1,1
14095,632,632,1,2.95,2.95,1,1,1
14096,0,11,3,244.68,4.147118644067796,56,1,0
14097,390,555,2,422.85999999999996,10.571499999999999,39,1,1
14099,29,639,17,4956.66,10.523694267515923,252,1,0
14100,47,47,1,191.95000000000002,7.678000000000001,24,1,1
14101,52,530,12,8353.53,98.27682352941177,19,1,0
14104,64,469,5,743.53,5.507629629629629,117,1,1
14105,148,630,5,5988.83,21.465340501792113,200,1,1
14106,646,646,1,214.79999999999998,214.79999999999998,1,1,1
14107,5,639,10,4636.01,20.333377192982457,99,1,0
14108,11,647,3,738.38,21.717058823529413,32,1,0
14110,28,648,26,10564.42,30.53300578034682,154,1,0
14111,5,151,3,295.5,59.1,5,1,0
14112,40,563,10,4820.26,17.464710144927537,174,1,0
14113,264,641,13,5685.6900000000005,63.17433333333334,58,1,0
14114,183,516,7,1364.09,18.43364864864865,72,1,1
14115,411,576,2,622.6700000000001,28.303181818181823,22,1,1
14116,2,31,2,628.87,19.05666666666667,29,1,0
14117,53,53,1,90.0,30.0,3,1,1
14118,338,338,1,458.45,30.563333333333333,15,1,1
14119,285,627,2,183.37,16.67,11,1,1
14122,315,646,3,362.42,27.87846153846154,12,1,1
14123,642,642,1,436.18,18.174166666666668,24,1,1
14126,353,353,1,466.33000000000004,16.654642857142857,28,1,0
14127,32,335,6,1900.0800000000002,16.240000000000002,96,1,1
14128,165,460,2,592.25,14.445121951219512,34,1,0
14129,5,488,7,2193.71,24.106703296703298,40,1,0
14130,228,637,4,1858.77,8.448954545454546,189,1,1
14131,558,558,1,168.22,3.65695652173913,45,1,1
14132,23,93,5,1552.46,17.844367816091953,48,1,0
14133,39,643,4,911.14,25.309444444444445,33,1,1
14134,292,639,15,11123.35,61.79638888888889,130,1,1
14135,14,647,19,7333.92,38.397486910994765,126,1,0
14136,310,641,5,1570.81,14.818962264150944,86,1,1
14137,605,605,1,332.7,30.245454545454546,11,1,1
14139,399,452,3,670.98,15.604186046511629,29,1,0
14141,14,14,1,285.16,17.8225,16,1,0
14142,282,555,2,671.34,15.257727272727273,42,1,1
14143,43,43,1,115.8,16.54285714285714,7,1,1
14144,395,395,1,30.599999999999998,30.599999999999998,1,1,1
14145,66,520,6,6709.05,304.95681818181816,11,1,0
14146,164,604,9,7163.03,23.03225080385852,248,1,0
14147,195,549,8,2289.6,84.8,23,1,0
14148,143,323,2,466.29,27.428823529411765,15,1,1
14149,130,130,1,446.62,15.950714285714286,28,1,1
14150,269,269,1,306.18,25.515,12,1,0
14151,582,626,2,679.45,15.442045454545456,44,1,1
14152,143,568,6,1690.56,14.96070796460177,90,1,0
14153,392,392,1,233.4,13.729411764705883,17,1,1
14154,148,605,8,6460.7,22.12568493150685,236,1,1
14155,175,175,1,118.75,19.791666666666668,6,1,1
14156,2,648,143,294267.37,76.63212760416667,1385,1,0
14157,194,555,4,822.98,10.828684210526315,68,1,0
14159,5,646,16,5963.18,4.3400145560407575,626,1,0
14160,519,608,7,8421.47,78.70532710280374,80,1,1
14161,125,636,7,2996.93,10.819241877256317,202,1,1
14162,83,202,2,289.36,11.5744,25,1,1
14163,61,371,4,1808.1000000000001,37.66875,37,1,0
14165,185,185,1,120.44,5.0183333333333335,23,1,1
14166,414,535,2,251.15,4.924509803921569,39,1,1
14167,74,590,7,1101.55,10.591826923076923,45,1,0
14168,330,474,2,370.45,24.696666666666665,11,1,1
14169,340,353,2,621.51,9.71109375,50,1,1
14170,284,304,3,570.18,3.9322758620689653,123,1,1
14171,7,639,2,498.79,7.79359375,61,1,1
14172,514,552,3,369.02,8.386818181818182,38,1,1
14173,128,640,3,249.2,16.613333333333333,13,1,0
14175,80,537,7,5662.57,23.496141078838175,166,1,0
14176,206,290,5,756.46,20.444864864864865,33,1,1
14177,5,561,12,1959.69,9.701435643564357,141,1,0
14178,7,91,3,477.29,4.920515463917526,87,1,0
14180,0,457,30,5627.9,21.07827715355805,120,1,0
14181,320,472,2,308.35,5.929807692307692,48,1,1
14182,353,505,4,678.77,13.5754,42,1,1
14183,320,390,2,278.34000000000003,8.186470588235295,27,1,1
14185,240,240,1,197.65,65.88333333333334,3,1,1
14186,336,554,5,1550.63,14.909903846153847,75,1,1
14187,383,383,1,123.5,15.4375,8,1,1
14188,18,219,4,1383.46,32.173488372093026,25,1,0
14189,5,298,12,4116.99,18.216769911504425,150,1,0
14190,575,575,1,79.9,79.9,1,1,1
14191,17,638,9,2391.16,20.09378151260504,73,1,0
14192,297,297,1,293.74,20.981428571428573,14,1,1
14193,179,306,2,779.34,17.31866666666667,39,1,0
14194,15,612,27,12987.52,18.822492753623187,380,1,0
14195,111,543,6,2615.6,163.475,10,1,1
14196,16,16,1,335.52,55.919999999999995,6,1,1
14197,320,320,1,390.05,19.5025,20,1,1
14198,54,613,7,1225.28,16.784657534246573,45,1,0
14199,127,440,4,1091.7,60.650000000000006,15,1,1
14200,526,526,1,379.2,18.057142857142857,21,1,1
14201,58,497,8,967.34,23.031904761904762,35,1,0
14202,290,534,3,847.76,29.233103448275862,27,1,1
14203,306,306,1,339.34,21.20875,16,1,1
14204,331,646,3,874.22,4.829944751381215,158,1,0
14205,173,552,8,2170.4,19.2070796460177,70,1,0
14206,148,312,3,1185.01,16.690281690140846,62,1,1
14207,597,597,1,157.8,78.9,2,1,1
14208,4,460,2,567.05,16.20142857142857,34,1,1
14209,30,596,14,4796.17,21.316311111111112,132,1,0
14210,15,612,16,5556.570000000001,17.69608280254777,143,1,1
14211,6,640,15,3291.12,17.413333333333334,126,1,0
14212,355,355,1,1119.6599999999999,93.30499999999999,12,1,0
14213,314,314,1,1192.2,238.44,5,1,1
14214,65,187,3,899.16,15.24,56,1,0
14215,96,641,7,2558.88,18.277714285714286,128,1,0
14216,323,323,1,310.74,17.263333333333335,18,1,0
14217,9,436,16,2505.11,18.285474452554745,103,1,0
14219,319,402,2,543.89,15.108055555555556,32,1,0
14220,156,478,4,1515.0,39.86842105263158,26,1,1
14221,22,521,15,5701.7,19.593470790378007,136,1,0
14222,86,86,1,683.17,16.662682926829266,41,1,1
14223,1,173,3,991.13,16.518833333333333,50,1,1
14224,19,453,9,1841.71,8.042401746724892,189,1,1
14225,344,605,4,2031.07,23.617093023255812,70,1,1
14226,119,350,3,2462.34,34.19916666666667,66,1,0
14227,105,579,12,5417.27,16.122827380952383,237,1,0
14228,347,456,3,745.5,19.61842105263158,38,1,1
14229,201,381,6,1808.97,31.189137931034484,37,1,0
14230,345,457,3,979.8000000000001,29.69090909090909,27,1,1
14231,93,360,4,1235.6200000000001,17.90753623188406,66,1,1
14232,24,174,4,1573.33,17.28934065934066,71,1,0
14233,121,553,6,2400.65,41.390517241379314,30,1,0
14235,67,528,8,4375.99,31.035390070921984,104,1,0
14236,281,414,4,1253.78,35.82228571428571,29,1,0
14237,282,500,2,471.14,18.12076923076923,26,1,1
14238,235,644,3,434.23,33.402307692307694,13,1,1
14239,4,644,19,3763.21,19.911164021164023,91,1,0
14240,135,333,2,584.0,20.137931034482758,26,1,0
14241,93,605,2,333.70000000000005,27.808333333333337,12,1,1
14242,144,235,2,280.55,17.534375,13,1,1
14243,4,385,15,6934.93,19.87085959885387,232,1,0
14244,570,570,1,366.41999999999996,22.901249999999997,16,1,1
14245,129,173,2,1693.45,15.680092592592594,107,1,1
